POP,TIMESTEP,SITE,TRT,pSurv,Ind,Deaths,AveInitialWt,WtStdev,WtSterr
N,16,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,17,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,18,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,19,NO,SF,100,16,0,24.63088125,16.82332121,4.205830301
N,20,NO,SF,93.75,15,1,23.55375333,16.83303078,4.346269859
N,21,NO,SF,93.75,15,1,23.55375333,16.83303078,4.346269859
N,22,NO,SF,93.75,15,1,23.55375333,16.83303078,4.346269859
N,23,NO,SF,93.75,15,1,23.55375333,16.83303078,4.346269859
N,24,NO,SF,93.75,15,1,23.55375333,16.83303078,4.346269859
N,25,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,26,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,27,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,28,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,29,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,30,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,31,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,32,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,33,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,34,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,35,NO,SF,87.5,14,2,22.13989286,16.51834097,4.414712323
N,36,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,37,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,38,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,39,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,40,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,41,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,42,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,43,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,44,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,45,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,46,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,47,NO,SF,81.25,13,3,20.75071538,16.31945795,4.526203263
N,48,NO,SF,75,12,4,20.203175,16.9199388,4.884365611
N,49,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,50,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,51,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,52,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,53,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,54,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,55,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,56,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,57,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,58,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,59,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,60,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,61,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,62,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,63,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,64,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,65,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,66,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,67,NO,SF,68.75,11,5,19.90630909,17.71297418,5.340662661
N,68,NO,SF,62.5,10,6,18.55643,18.06486907,5.71261319
N,69,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,70,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,71,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,72,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,73,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,74,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,75,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,76,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,77,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,78,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,79,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,80,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,81,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,82,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,83,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,84,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,85,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
N,86,NO,SF,56.25,9,7,17.60434444,18.89270173,6.297567244
