SDN,pH_1,pH_2,pH_3,pH_4,pH_5,pH_6,pH_7,pH_8,pH_9,pH_10,pH_11,pH_12,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,QF_pH_1,QF_pH_2,QF_pH_3,QF_pH_4,QF_pH_5,QF_pH_6,QF_pH_7,QF_pH_8,QF_pH_9,QF_pH_10,QF_pH_11,QF_pH_12,QF_TC_1,QF_TC_2,QF_TC_3,QF_TC_4,QF_TC_5,QF_TC_6,QF_TC_7,QF_TC_8,QF_TC_9,QF_TC_10,QF_TC_11,QF_TC_12
738263.645868056,7.89599328574744,7.53008578358359,7.89251154836418,7.5324899031088,7.64960031095445,7.79346347566219,7.64776483556096,7.53784238039133,7.6554205710104,7.79990821302916,7.89524583302053,7.7992812412163,15.9662055393994,13.1477150497708,16.0027048035143,13.0951318333625,18.7788609963704,10.5481182146576,18.8704993324016,12.9936964220726,18.6602070602745,10.5555290954134,16.1162956505745,10.7132014775838,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1
738263.666701389,7.89128931760727,7.54876950611952,7.89623396473601,7.55130621152774,7.6491936353228,7.79881307071022,7.63871978851959,7.53099954092852,7.65282155298533,7.79866158821086,7.89288063532576,7.79663703521133,16.0987602582622,13.3216982236946,16.0869764583946,13.1774380233604,19.0166434367719,10.6440682826119,19.0155026841878,12.9202273882039,18.9124480243438,10.6343559531827,16.1559664698024,10.8668885530463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.687534722,7.90313870889937,7.55123559497822,7.91085620264999,7.5525072787101,7.64153517728516,7.7901030252286,7.60807434171825,7.52196529118912,7.64037506323605,7.80424318997171,7.90129882282434,7.79975913928852,16.1541529617736,13.3853389373203,16.084910316342,13.1776485450742,19.0467267613708,10.6914957722557,18.8394754815778,12.8758741528542,18.9755615196266,10.6871783799135,16.1197045185673,10.9432922657301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.708368056,7.90208031189603,7.57095037253264,7.90535594898137,7.531512488782,7.65440592562654,7.79569996402781,7.61494288854543,7.54961128579529,7.63733105385959,7.8145183600737,7.90445937387391,7.79423769983419,15.9786375960649,13.2478702851055,15.9254882322103,13.0027172534634,18.7807123466748,10.5489240364263,18.6405459190185,12.7144330713286,18.7835960119309,10.5376533239959,15.9835206202329,10.8285452727449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.729201389,7.90408217567323,7.52631818905224,7.90199767569293,7.54044102690999,7.65424321620254,7.79614329728481,7.61158104053339,7.53799543234119,7.64974595947449,7.80866610814068,7.90177717566154,7.78806531068013,15.8051217162127,13.0908441753663,15.7328185405129,12.8812049320798,18.887042607707,10.4097877567374,18.8234273511771,12.5918349723694,18.8639084187605,10.3881408513466,15.7768800674184,10.6545715270664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.750034722,7.89452099951204,7.54817215539688,7.89937042289874,7.55251192366614,7.65730553931873,7.79881449970354,7.66146353923363,7.55715496035076,7.64651154001379,7.80692669112119,7.90430173153073,7.80900673213784,15.7857873014971,13.0839870810687,15.7888569167922,12.9228936567827,18.8634226081914,10.3471240768814,18.8199317924259,12.8461522336882,18.7038003636348,10.3172812679671,15.9200688394853,10.5619868070163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.770868056,7.89601900020725,7.53588205917037,7.90284003859483,7.54955104850832,7.65209243459489,7.79439313136291,7.62053850051238,7.53302605386237,7.64886007938884,7.80965207790353,7.91417659079341,7.79885525168394,15.8195698675778,12.8832021428193,15.8278780225789,12.7821896648167,18.5529873666622,10.3088798845264,18.5034034370818,12.7623251035797,18.5646416293421,10.3098871482309,16.0402325908395,10.4909097666579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.791701389,7.89549514272446,7.54708988535281,7.90440808553421,7.55491794229362,7.64374871447982,7.79745982841316,7.62621582789472,7.54647519971469,7.64963911460696,7.80322662807658,7.92550574245823,7.8091946290893,15.4809008576434,12.7158425715829,15.4720491150599,12.6198545723773,18.4115316282789,10.2947036291111,18.4226843719188,12.4991083995041,18.3562279739758,10.2976731720903,15.6238758291236,10.3893343718533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.812534722,7.89756632432963,7.54373140521943,7.90355218911694,7.5492825672717,7.65813140548367,7.8016692702196,7.66387591886988,7.53625835111022,7.65357302706603,7.80811962165603,7.92851986481232,7.80893032416408,15.3244947566534,12.5462884864031,15.3259676755084,12.4444550538355,18.3061934053891,10.3175010542449,18.2875338650692,12.3069474861598,18.2045711351831,10.3032574326563,15.4857520266876,10.3563529731134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.833368056,7.89681833326582,7.55458466155096,7.90488233281365,7.54902934123107,7.65016433259054,7.80433133302991,7.65730800356749,7.52307000139536,7.66309233192761,7.80187700093908,7.93918633403711,7.80996166295684,15.2330943504938,12.5174916663428,15.2608423508024,12.4356166755969,18.2853529751204,10.235604664632,18.314076977987,12.3100496762306,18.1576956623117,10.2132733325229,15.4714466899359,10.2636669979746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.854201389,7.89578802827823,7.53295231033745,7.91028325348024,7.54942908360673,7.65844698602139,7.80155535209874,7.63465659139155,7.537873351371,7.66300819713883,7.80673084475647,7.9386965211292,7.79456214106234,15.2740826641924,12.4679350430266,15.3192598891794,12.3777559435573,18.2102159428327,10.1867301124366,18.1088210815684,12.2292646060698,18.1070500002166,10.1662853378443,15.5264620729224,10.2188583520489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.875034722,7.90217386869486,7.54285013191722,7.9104646230003,7.56926911405832,7.65419614761408,7.8062674425507,7.64550132767057,7.55259298332699,7.64797634434358,7.8121480983021,7.94231814754548,7.82015534386342,15.2884276551749,12.3858539183432,15.3341292940752,12.2960188690787,18.2001859947209,10.2212085734087,18.0859305379164,12.1386180169553,18.0596572258438,10.2062770490231,15.5630972942599,10.2602940162641,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.895868056,7.89738984130949,7.56293913644723,7.90688589078042,7.53612479453381,7.6385195598937,7.79913593946545,7.67655679304641,7.54407608550473,7.65146080535481,7.79694302373595,7.89693758620887,7.79891017238609,15.2628148122411,12.4877697417294,15.2885895695174,12.3727303033268,18.3426129077009,10.250899340426,18.3447515801002,12.2187945833923,18.1805562585418,10.2317014377117,15.3959547268418,10.2858879750773,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.916701389,7.89479704749869,7.557148429645,7.90878276177158,7.50975523550335,7.62561676177445,7.79187323799924,7.59385995299201,7.57316633406639,7.65927080990106,7.81623533386738,7.90599690502058,7.77526828406319,15.3326997098264,12.7253515248407,15.3824649958617,12.6507049989403,18.7335915772119,10.1770594294072,18.5156364314928,12.5965253818273,18.6276498131736,10.1624995724134,15.4531129939679,10.2484139059208,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.937534722,7.89684857775718,7.52749004745006,7.89989191107986,7.52658284237318,7.63542820022432,7.79939508831575,7.60912133110851,7.5393283784685,7.65070195619953,7.8047935325823,7.90458213253174,7.7893353131528,15.5708599169349,12.70571122296,15.6688535827608,12.6775957324318,18.640428152597,10.1644422227449,18.5881498396476,12.5962728899831,18.5872877776967,10.1419792673096,15.8265928492859,10.2042984672027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.958368056,7.89207859058993,7.54295913556325,7.9071465912684,7.49167430448126,7.659285626761,7.78956163626413,7.64066589729224,7.55039589616571,7.64555788784671,7.79443373734611,7.90322991016856,7.79303146480504,15.4555978351445,12.8383025350029,15.5467909057777,12.8120992966679,18.9262926372966,10.1933915228627,18.7742017621258,12.7403524649075,18.6828625859321,10.1659687043434,15.6396642489007,10.2260343526518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738263.979201389,7.90139008709686,7.55440894606836,7.90468586935711,7.54519576205185,7.63201127195761,7.78830029385209,7.61289874984546,7.53831658698502,7.64896535830404,7.80234050015995,7.90372966299153,7.79922958731694,15.5257907065496,12.8345661836365,15.5634993368882,12.7586128135927,18.668785453326,10.2733964237758,18.5594283133269,12.5962110526593,18.594704344616,10.2506701958429,15.6477126955146,10.3083694025716,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.000034722,7.90012966700053,7.52616600146404,7.89888400027783,7.56227433128912,7.65151666495199,7.79767333287587,7.65689599876976,7.5683386660964,7.63233899906547,7.79969633526549,7.89998333212038,7.80753333466222,15.4727350041163,12.7777783371976,15.5114823364369,12.7165463370503,18.7480633240849,10.1948916670493,18.705658994273,12.6778400040993,18.580750998202,10.1834776667082,15.5811473360433,10.2641576660436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.020868056,7.89822696812894,7.58900764034628,7.89684726622885,7.5140250513576,7.65248317033189,7.78906470205288,7.65074288389616,7.53081153335814,7.65249440469514,7.80959528759265,7.89293018087736,7.81047054198269,15.5563173072538,12.9428731851503,15.6165011806427,12.8606645685144,19.0227368419576,10.1313676476393,18.9347341872404,12.8333253174369,18.8077043601426,10.122313339747,15.656476856153,10.211267467073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.041701389,7.89292900001252,7.5295217447198,7.89403176605021,7.55990502106847,7.63227546814964,7.78910748947845,7.6718700213455,7.52565444689435,7.6376074680726,7.80799191483823,7.89361302124149,7.78837034050682,15.4891395960583,12.8314467230084,15.5353699791675,12.7934365098619,18.9332115529901,10.282296659395,18.8761865735985,12.5716099780285,18.7680229357889,10.2657391274595,15.5632512559646,10.3215969573681,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.062534722,7.90056664281208,7.52800035637874,7.89553792830322,7.52075007201362,7.64470442923849,7.79873321402437,7.64744242931608,7.54369014179091,7.65670578476464,7.7990170005921,7.89272007155083,7.80402271585564,15.4392527144377,12.7797130704304,15.4847315007782,12.688636071864,19.0021812834543,10.2259925690813,18.8539174278705,12.5499207142955,18.8267812085569,10.2096017834179,15.5085217165198,10.2747244273633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.083368056,7.88895666661858,7.5431969713281,7.89312580777857,7.52404578995519,7.63535593057417,7.79366145394804,7.67376517089228,7.55463993649585,7.65274996828399,7.80654890884106,7.89296857498354,7.79201996036416,15.6831009796807,12.9712658218155,15.7431859211106,12.9293949548753,18.9987841420046,10.1807791622944,19.0314191450409,12.8652491025124,18.9129649939413,10.1576501014232,15.8891572006174,10.2338942425615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.104201389,7.89795049997926,7.53224395812475,7.8950798749681,7.57472945852854,7.63973141638214,7.79050483351194,7.61064687428455,7.54273304151441,7.63555045829092,7.79225704183376,7.90199087511981,7.79096487433191,15.7269648742921,12.9010220399851,15.7821627493998,12.8375199147491,18.8922637892801,10.2271392498543,18.7917349138058,12.6469874139283,18.7619001230362,10.2200097081691,15.8760110827258,10.2771697084767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.125034722,7.89720627250632,7.53650252639507,7.88221773820422,7.54366820221233,7.63746195978576,7.80559350411262,7.62398526412198,7.53686988789525,7.66041517155652,7.792225242657,7.89245988899801,7.81302514943866,15.5438535953778,12.8243525947963,15.5704012339709,12.7405994026855,18.8222922117476,10.1619425641734,18.759011668134,12.6320544211604,18.756504681929,10.1565551496087,15.6568636166508,10.2502191801384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.145868056,7.88993561777535,7.51506155986429,7.88714944182491,7.52901414667542,7.64901635290968,7.78992300037423,7.66782032228713,7.56078047147121,7.64902358896774,7.79272326428141,7.89240326485384,7.7840346467368,15.8010349088083,12.9241093826462,15.8829731155588,12.8942813223448,19.0172246479349,10.1624251500982,19.0075506786551,12.8023773224469,18.8694731543641,10.1481576794346,16.0588235815867,10.2166405901481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.166701389,7.89193121859626,7.55348586308958,7.88808677070676,7.52680738494267,7.63412190642905,7.79875640568829,7.64767671854492,7.53923547821732,7.65757120798728,7.79388980183254,7.88540044772815,7.78881038452902,15.7238583932428,12.8939279344363,15.7384890391678,12.8101434452375,18.85323334537,10.2439617814067,18.8423991169921,12.6335808398063,18.8985711253979,10.2353964482797,15.8288207778129,10.2883723546031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.187534722,7.89761136620068,7.53906917821087,7.88605602023607,7.54117810914881,7.63874568295096,7.79758442564514,7.63423018780458,7.54535671333942,7.63846117864706,7.78725327755385,7.8884297721027,7.80824631697136,15.7367538012304,12.8625342097018,15.74423910862,12.8434791306486,18.9513722971177,10.1550041574908,18.8549902082976,12.7120962892598,18.8510209415235,10.1459161970338,15.8420182071235,10.226795751526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.208368056,7.90060111447361,7.54830629622727,7.89869356198168,7.58043520105388,7.64877344742875,7.79647059074061,7.62559299163103,7.55544705717646,7.64909103816247,7.79832837158317,7.89101583784658,7.80593025679574,15.8608427549942,13.062175580737,15.9344516587724,13.0449926567964,19.3291826256787,10.1637900771319,19.042589636703,12.9380174736358,19.0775178182946,10.1387708198189,16.0372074968811,10.2012256098132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.229201389,7.8934731584855,7.54125946550835,7.89769363369999,7.53336951474654,7.63344203953204,7.79190856429604,7.60526793069284,7.53954575251542,7.64222264364574,7.80075757424537,7.89112178217999,7.80167316843782,15.7403739212442,12.8589665445928,15.7594687033997,12.7873710197624,18.9360648715125,10.2233103465788,18.8148162675745,12.6793660593542,18.87072043609,10.2098320890899,15.8335021786799,10.2816121682837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.250034722,7.89528104835017,7.54270699848507,7.9021074528456,7.51558188042248,7.64702588513749,7.78851809610458,7.61202692015115,7.55248718277914,7.62375449848932,7.79387014440369,7.89765494319004,7.8117627410402,15.7223514330238,12.866398914168,15.7956474713908,12.7732057987438,19.3421454691269,10.105393315557,19.176922238721,12.6851001975029,19.032619380665,10.0941698540048,15.8767613353703,10.1818332861945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.270868056,7.89920830170905,7.52895452999432,7.89345150962279,7.51832986768128,7.63805147175914,7.79824886755062,7.62953750943567,7.55107084897126,7.62194579265569,7.78702766137259,7.89606762267173,7.79105869869262,15.7305946399751,12.957104998574,15.7989677913394,12.9115174689023,19.3044853206965,10.2138974531959,19.1028279793316,12.7491116188373,19.0328201128634,10.1946957552566,15.8661152243412,10.2511036422077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.291701389,7.89543380774403,7.55920474996015,7.89525123070841,7.52404767332145,7.64121049968355,7.79882613495644,7.62780461565827,7.54706711538515,7.62831809607383,7.78808488384113,7.89488917329127,7.81437446188878,15.6431142856744,12.9015981537091,15.699817400928,12.8313315189361,19.3045967877101,10.1453051163028,19.1282895217447,12.7185121537091,19.0372438271528,10.1308987315618,15.7702186699032,10.217745212341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.312534722,7.88958728575008,7.53411221929616,7.8879037809372,7.52098970474828,7.6471502189421,7.78125918092869,7.61821307645215,7.53303087597648,7.63718492365935,7.7887545903402,7.89233282856374,7.80352412357751,15.8967158002336,13.0506477234435,16.0079005428252,13.0005361803011,19.4331252653007,10.1699369718227,19.2319357231262,12.9090852747288,19.1756230561683,10.1421750480956,16.1468200191113,10.2072560003483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.333368056,7.89437133926383,7.54349626400035,7.88584318865147,7.53355409504651,7.64631554727645,7.78306705658212,7.61242058548294,7.56353330208898,7.64499949050133,7.79354326423947,7.88704190539757,7.78166213139639,15.6760387524879,12.9714788669793,15.7016079409293,12.9170979797729,19.3431810379879,10.2064703206593,19.132387980205,12.7583612248732,19.1193657362746,10.1860339809907,15.7144905813359,10.2601847545102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.354201389,7.89410507545744,7.52979882996936,7.8919614527207,7.53639935850087,7.63852726412029,7.79767007542024,7.64954407554711,7.5382245099066,7.64154992428152,7.80073058505982,7.89123037733899,7.80102462273208,15.8508445276514,13.0216057915326,15.8710240932162,12.9971557539487,19.2829569990249,10.1372576793368,19.2719906974104,12.9140452639941,19.1005545083975,10.1183120376464,15.9938167346516,10.2216457736715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.375034722,7.89466011424908,7.53284085676955,7.8911367999025,7.53530042835427,7.64369899977604,7.80304191415427,7.65237788548672,7.55906354263822,7.6291825997869,7.78284505746853,7.88901948553983,7.77949334353783,15.911166485344,13.1460975697058,15.9347720850773,13.1287943691986,19.1799854550276,10.2436703717574,19.0946482276492,12.9610035685451,19.0241305129622,10.2215557146254,16.0299163417729,10.2994038003317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.395868056,7.89722985993699,7.54517842024298,7.88853202808968,7.52800001857229,7.64468741212848,7.79288038312923,7.65450820575206,7.52511825143895,7.62057127957102,7.80666145791943,7.8936131682529,7.78914283111117,15.8142028872173,12.970213345395,15.8417584197381,12.8629318302016,19.3217132704853,10.2807111493453,19.1902083537484,12.7003125328407,19.0461587808418,10.2563294018634,15.9083427280193,10.3425355140063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.416701389,7.89144546528433,7.55277139588437,7.89128345547522,7.5491936140314,7.65528626731392,7.80078147499307,7.62905842549576,7.55777825690041,7.65198290109949,7.80438097028196,7.88466769311501,7.80995859396354,16.0658176056904,13.0043335444098,16.0759312592782,12.9907039206006,18.9190589600546,10.2460683864182,18.7901647916349,12.8933277120117,18.8590679309326,10.2246426042767,16.2929818931517,10.3253750495977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.437534722,7.89219644011409,7.5308023205577,7.89655628032256,7.53480168042036,7.64791688000588,7.79250352032447,7.65775455787677,7.56123067860273,7.64160987919197,7.78642664065031,7.88616124022591,7.80645604021976,15.926233594268,12.8695952010116,15.9348914719775,12.7985277200365,18.9972383585323,10.4222872806492,18.8835018309972,12.6523610836251,18.8283954361351,10.3924720409174,15.9990471901451,10.4613893214366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.458368056,7.89628701000988,7.5527258808915,7.89960675257619,7.51418603824518,7.64357785119437,7.80695855552177,7.65114351563281,7.54216055204599,7.65406619756888,7.8023232075474,7.89355793082172,7.79995907966499,15.8102447466946,12.8655209997365,15.7766260828647,12.7696812679141,19.1086912676381,10.3656954920306,18.9467808523676,12.6163954824348,18.887012108145,10.3489130071991,15.8694609188766,10.4502589386169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.479201389,7.89113375504087,7.53683375529941,7.88476810209651,7.55228824446802,7.65240514294166,7.79428791820809,7.65735204056855,7.53459408100613,7.63902524474237,7.79964597941767,7.88337567348605,7.80386404104272,16.0381176937342,13.0878071243712,16.0471941845771,13.0749344105255,19.1001188392804,10.3976849395152,19.0382430027322,12.9875085933379,18.9305119193303,10.3622085719213,16.22546663188,10.4518816125102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
738264.500034722,7.89406295954223,7.54292446569135,7.89063932318314,7.53592617244227,7.64573614079617,7.79369012083596,7.6635196462663,7.55057911115786,7.65103765579027,7.79416914003387,7.89344005042746,7.8077746971603,15.9029212316231,13.0062304624464,15.8603530498859,12.9587998855847,18.8070242517166,10.6058063650572,18.8178927199947,12.7753127029811,18.7117554415697,10.6042852943155,16.002636089444,10.6064640817445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.520868056,7.89355672971231,7.54341637476791,7.88857168761734,7.51623454469404,7.64209125944758,7.79400215573494,7.65617256084492,7.53104446932082,7.63667860216194,7.79284635423906,7.89324923956183,7.78896191588267,15.6812614172993,12.8940156067881,15.6548877003875,12.8557466197857,19.0055392092398,10.7096106775137,19.0240413719562,12.747730341323,18.7852394778893,10.6922798028236,15.7482484570708,10.6724322919783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.541701389,7.89492884373774,7.53899696877185,7.89313749994002,7.55200740639441,7.64555568754148,7.79836378128302,7.64235299955524,7.53711918751503,7.64204556231511,7.79241284364973,7.89345953118859,7.79189259334051,15.9606380600512,13.1545146876316,15.9561527474224,13.1636684378321,18.9198622819088,10.6468899376275,18.8532394996524,13.0738165328189,18.6960960624982,10.6392049374547,16.1848151530305,10.6568541249959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.562534722,7.894373,7.529829,7.899745,7.548618,7.636641,7.797971,7.628459,7.526971,7.655993,7.80176,7.896451,7.807848,15.842991,13.128021,15.798737,13.108307,18.973682,10.693226,18.841022,13.00293,18.771358,10.71069,15.90247,10.741127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.583368056,7.89943353170696,7.5658799687509,7.89861105223927,7.5397564962359,7.65460320942939,7.78979475994806,7.62159476704533,7.56585103335044,7.64394811364823,7.80958283429565,7.90003569861621,7.80361507192815,15.7972732120127,13.0035037810443,15.7256907043997,12.9002499459678,19.0030200983231,10.6623747892115,18.7521874301712,12.7975917383699,18.7024321668996,10.6897153943503,15.8160674355567,10.7696352909803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.604201389,7.89276987369252,7.55491113681691,7.89410688424514,7.54279644210732,7.64105719980231,7.79666178950023,7.63247583128637,7.54992830513541,7.65222802105061,7.80543210516285,7.89267473682352,7.81477014764142,16.0632577791827,13.1039323466687,15.9901958422456,12.9699779043848,18.8127730951959,10.5746771791443,18.7375822629592,12.9338925563172,18.6843387165911,10.614434252662,16.1849208843557,10.728654084158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.625034722,7.89633634406452,7.53607734413631,7.89949703345397,7.5492085534729,7.64655924223746,7.79327665509255,7.65154438204425,7.54604627549732,7.64738148313474,7.7953511720881,7.890789482579,7.80259127693588,15.9566788182142,13.1374415860999,15.9221044030856,13.046485380502,18.7295843790235,10.6070447983641,18.6512344871074,12.9364419298799,18.5162784097227,10.638738073561,16.0540412277561,10.7754510386578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.645868056,7.9037419999675,7.55037215063363,7.89712798642493,7.54698383357615,7.64561946168761,7.79606952564721,7.63525402633233,7.54623156504009,7.65424934520417,7.80437347313419,7.89959619150508,7.79834347481857,15.8069046758692,12.9814689954831,15.744428277318,12.8109307795683,18.6223930605908,10.6543771776971,18.5407001283633,12.6665805506689,18.4808842359049,10.6692871908768,15.8377050442157,10.8639819220916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.666701389,7.89967255134922,7.54171332071586,7.89857310234794,7.53963106365527,7.66113024331891,7.80330196135607,7.64183888522647,7.54585109036569,7.6674153970799,7.80232688465547,7.90151430763571,7.81114061503234,15.7638840032125,13.0428634488411,15.6782319644989,12.8689373335012,18.7512187538632,10.5658594360209,18.5792325781316,12.8076139996472,18.563081948696,10.5615668078574,15.7983552599318,10.8124474486902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.687534722,7.89794995962279,7.5449915813465,7.90003767609499,7.53520912242997,7.65103673010743,7.79606702726719,7.67160393210441,7.53438306841753,7.63936809495727,7.80401590519606,7.89320175701253,7.8116629050884,15.7934578608716,13.0163222986734,15.8034195390479,12.8785036909959,18.7161013901277,10.4851838646035,18.6139092088507,12.7577940964089,18.5373216154414,10.470171121285,15.8997078607901,10.7227333506339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.708368056,7.89806935664191,7.53822681516348,7.9031547393717,7.54846647620183,7.65054284918032,7.7994472602797,7.67071212364799,7.55505479528694,7.64061983517616,7.80128462960745,7.90239856203949,7.80429075314135,15.5654884366389,12.918870502182,15.6073820378958,12.763830734954,18.6408737939085,10.4657246832093,18.5336688086733,12.5809702177602,18.4680315535211,10.4558373142365,15.6763630557345,10.690918492475,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.729201389,7.89545458097198,7.55214179916962,7.90031058114161,7.55902454196364,7.65958096024952,7.80470335158803,7.67211562389245,7.55225558144377,7.66228006851079,7.79914905336464,7.89441226942068,7.80660073010223,15.7587678424465,13.1023973350477,15.7082792470864,12.9202636193866,18.600416332502,10.5035678262601,18.5529164445111,12.7480719132844,18.5810913144403,10.4869925967118,15.8036769599486,10.701452690532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.750034722,7.90076483973076,7.55240640170709,7.90246096016705,7.55816140186802,7.64896128004772,7.79919660031865,7.66059987880733,7.55384668141081,7.65855727880854,7.8020137196103,7.9094754008803,7.81863500126734,15.6366009861558,12.9100221599856,15.5686377504994,12.7145430407281,18.6117645805942,10.490237722487,18.4741416952369,12.5523834397014,18.5203716059151,10.462755402029,15.6160147450237,10.6754430810479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738264.770868056,7.8978378309815,7.53633158537988,7.8970379085813,7.56283309291281,7.64299005177064,7.80220001279662,7.64604130005717,7.5388044677613,7.65359984527785,7.80606919466229,7.90134379164238,7.80335673954595,15.5708756342185,12.7150312818346,15.4766633605971,12.5957857233454,18.2616080326999,10.3574044002732,18.2024858458171,12.5355920316944,18.3177162834523,10.3796345952894,15.6457851254161,10.5856821799054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
